term,label_cold,label_deficiency,label_excess,label_external,label_hot,label_internal,label_yang,label_yin
亢奋妄动,False,False,False,False,False,False,True,False
亦可发生中毒。,False,False,False,False,False,False,True,False
亦可在慢性肠炎,False,False,False,False,False,False,True,False
亦可引起胃热（胃火）。中医分为热郁胃中,False,False,False,False,False,False,True,False
亦可见于阳虚津不上承者。,False,False,False,False,False,False,True,False
产后发热是指产褥期内,False,False,False,False,False,False,True,False
人上火之后临床症状表现为：目赤肿痛,False,False,False,False,False,False,True,False
人之身阴阳的盛衰,False,False,False,False,False,False,True,False
从而导致盆腔炎性包块发生。患者常先有急性输卵管炎的临床表现,False,False,False,False,False,False,True,False
代谢物积累学说和能源耗尽学说较有代表性。中枢学说认为,False,False,False,False,False,False,True,False
令痰气结聚不散,False,False,False,False,False,False,True,False
以发热,False,False,False,False,False,False,True,False
以后可发展为多结节性肿大。,False,False,False,False,False,False,True,False
以致关节软骨被破坏而引起的慢性关节病。又称退化性关节炎,False,False,False,False,False,False,True,False
以致或湿浊阻滞,False,False,False,False,False,False,True,False
以致气血凝滞而成。其包括了体表上的肿疡及溃疡,False,False,False,False,False,False,True,False
以致结脓成痈的急性化脓性病证。多发于产后哺乳的产妇,False,False,False,False,False,False,True,False
以高热,False,False,False,False,False,False,True,False
以鼻腔干燥为主要表现的鼻部疾患。西医学的干燥性鼻炎可参考本篇进行辨证施治。,False,False,False,False,False,False,True,False
传染性结膜炎,False,False,False,False,False,False,True,False
伤风是由风邪侵袭人体引起的常见外感热病。一年四季均可发生。尤以冬春两季为多见。临床以头痛,False,False,False,False,False,False,True,False
伴意识丧失。高热惊厥分为单纯性高热惊厥和复杂性高热惊厥两种。各年龄期（除新生儿期）小儿均可发生,False,False,False,False,False,False,True,False
但因种种原因常以腋温为准。若腋温超过37.4℃,False,False,False,False,False,False,True,False
但在38℃以下者。引起低热的原因较多,False,False,False,False,False,False,True,False
但有实火与虚火的区别,False,False,False,False,False,False,True,False
但流行程度和危害性以病毒性结膜炎为重。本病全年均可发生,False,False,False,False,False,False,True,False
但粪质干结,False,False,False,False,False,False,True,False
但腹中有气体积聚,False,False,False,False,False,False,True,False
但须根据虚实不同情况分别处理,False,False,False,False,False,False,True,False
低热,False,False,False,False,False,False,True,False
低热等,False,False,False,False,False,False,True,False
低热（low fever）是一种常见的症状,False,False,False,False,False,False,True,False
体温中枢功能紊乱或各种原因引起的产热过多,False,False,False,False,False,False,True,False
体温升高>=39℃时发生的惊厥,False,False,False,False,False,False,True,False
体温超过正常,False,False,False,False,False,False,True,False
体腔内体液增多则称积液。根据分布范围,False,False,False,False,False,False,True,False
使人体产生类似中毒的效应。能源耗尽学说认为,False,False,False,False,False,False,True,False
使阳气不行,False,False,False,False,False,False,True,False
便短赤是一个中医名词,False,False,False,False,False,False,True,False
俗称火眼,False,False,False,False,False,False,True,False
俗称疬子颈。多见于青少年及原有结核病者,False,False,False,False,False,False,True,False
假性结膜炎以及流行性角膜炎等,False,False,False,False,False,False,True,False
停滞不化,False,False,False,False,False,False,True,False
停滞在人体的经脉,False,False,False,False,False,False,True,False
停积胃肠,False,False,False,False,False,False,True,False
健康人肢体各种感觉的传递取决于大脑中枢至肢体神经通路的畅通无阻。如果在这一神经通路上的某一局部出现障碍,False,False,False,False,False,False,True,False
元气虚也。”《临证指南医案·喘》提出：“在肺为实,False,False,False,False,False,False,True,False
入里化火,False,False,False,False,False,False,True,False
入黄蜡,False,False,False,False,False,False,True,False
全身性水肿时往往同时有浆膜腔积液,False,False,False,False,False,False,True,False
全身皮肤发黄,False,False,False,False,False,False,True,False
关节炎或关节病牵涉范围非常广泛,False,False,False,False,False,False,True,False
其主要的病变特征是——咽部的黏膜发炎,False,False,False,False,False,False,True,False
其产生是由于工作过程中代谢物（如乳酸）的不断产生与积累,False,False,False,False,False,False,True,False
其他器官的疾病也可引起腰痛。如泌尿系炎症或结石,False,False,False,False,False,False,True,False
其寒时自寒而不觉热。与恶寒发热的寒热同时并作不同。《类证活人书》：“往来寒热者,False,False,False,False,False,False,True,False
其毒液由伤口进入人体内而引起的一种急性全身性中毒性疾病。,False,False,False,False,False,False,True,False
其热时自热而不觉寒,False,False,False,False,False,False,True,False
其色或黄或青,False,False,False,False,False,False,True,False
其色赤,False,False,False,False,False,False,True,False
内有烦热的症状。这是由于热邪内伏,False,False,False,False,False,False,True,False
内热进而化虚火。根据病机不同,False,False,False,False,False,False,True,False
再如湿阻引起,False,False,False,False,False,False,True,False
再审证候虚实,False,False,False,False,False,False,True,False
凡发热同时又有心烦,False,False,False,False,False,False,True,False
凡离开经脉之血不能及时消散和瘀滞于某一处,False,False,False,False,False,False,True,False
出现发热持续不退,False,False,False,False,False,False,True,False
出现胃部灼烧感,False,False,False,False,False,False,True,False
出自《素问·刺热篇》。,False,False,False,False,False,False,True,False
分别采取温补脾肾或滋养肝肾法,False,False,False,False,False,False,True,False
则属于实证,False,False,False,False,False,False,True,False
则肠鸣音高亢而频急。临床根据作响的部位及声音来判断病变部位和病变性质。,False,False,False,False,False,False,True,False
则腋窝体温（检测10分钟）超过37℃可定为发热。,False,False,False,False,False,False,True,False
则见壮热烦渴,False,False,False,False,False,False,True,False
则见头痛身热,False,False,False,False,False,False,True,False
初病多实,False,False,False,False,False,False,True,False
初起乳房内出现 一结块如桃李,False,False,False,False,False,False,True,False
初起见有身热,False,False,False,False,False,False,True,False
刺激皮肉而感到疼痛：感到剧烈的烧灼样的疼痛,False,False,False,False,False,False,True,False
前列腺炎,False,False,False,False,False,False,True,False
动脉硬化是动脉的一种非炎症性病变,False,False,False,False,False,False,True,False
助火生热,False,False,False,False,False,False,True,False
劳淋六证。基本病机为湿热蕴结下焦,False,False,False,False,False,False,True,False
包括炎症,False,False,False,False,False,False,True,False
包括病毒性肝炎,False,False,False,False,False,False,True,False
升阳除湿汤,False,False,False,False,False,False,True,False
午后发热,False,False,False,False,False,False,True,False
单纯性高热惊厥愈后良好,False,False,False,False,False,False,True,False
即手足发凉冷。又称四逆,False,False,False,False,False,False,True,False
即按该炎症处命名,False,False,False,False,False,False,True,False
即暑热挟湿。以胸脘痞闷,False,False,False,False,False,False,True,False
即火痰也。”证见烦热燥结,False,False,False,False,False,False,True,False
即由于外来之寒邪或者是人体脾肾阳虚所生之内寒停滞在女性胞宫,False,False,False,False,False,False,True,False
即胃火,False,False,False,False,False,False,True,False
卵巢性闭经,False,False,False,False,False,False,True,False
压之无痛为临床特点。临床表现与西医学的慢性胃炎（包括浅表性胃炎和萎缩性胃炎）,False,False,False,False,False,False,True,False
厥逆上出,False,False,False,False,False,False,True,False
去腐消炎,False,False,False,False,False,False,True,False
参用六君汤。参见肉积,False,False,False,False,False,False,True,False
又分外痹与内痹。痹者闭也。广义的痹病,False,False,False,False,False,False,True,False
又称“风热眼”,False,False,False,False,False,False,True,False
又称为发热。每个人的正常体温略有不同,False,False,False,False,False,False,True,False
又称发烧。由于致热原的作用使体温调定点上移而引起的调节性体温升高（超过0.5℃）,False,False,False,False,False,False,True,False
又称气阴两伤。气虚和阴虚同时并见的病理变化。常见于热性病过程中,False,False,False,False,False,False,True,False
及天时郁勃而然也。”“此皆素抱痰疾者,False,False,False,False,False,False,True,False
发为痢疾。暴痢多实证,False,False,False,False,False,False,True,False
发热,False,False,False,False,False,False,True,False
发热和运动受限,False,False,False,False,False,False,True,False
发热恶寒等为主要证候特点。病情有轻重不同,False,False,False,False,False,False,True,False
发热是多种疾病的常见症状。小儿正常体温常以肛温36.5～37.5℃,False,False,False,False,False,False,True,False
发热是多种疾病的常见症状。高热(High Fever)在临床上属于危重症范畴。小儿正常体温常以肛温36.5～37.5℃,False,False,False,False,False,False,True,False
发生于儿童者称喊叫小结,False,False,False,False,False,False,True,False
发生喘咳。症见发热咳嗽,False,False,False,False,False,False,True,False
发生在舌的称舌疡。可见于现代医学的口腔溃疡。疮疡皆属于火,False,False,False,False,False,False,True,False
发生盆腔慢性炎症性组织学改变,False,False,False,False,False,False,True,False
发瘀等的病理状态。血热多由邪热入血所致,False,False,False,False,False,False,True,False
口干咽燥,False,False,False,False,False,False,True,False
口干咽燥等症。,False,False,False,False,False,False,True,False
口干唇燥,False,False,False,False,False,False,True,False
口燥咽干,False,False,False,False,False,False,True,False
口腔炎症是指口颊,False,False,False,False,False,False,True,False
古病名-因气逆于上,False,False,False,False,False,False,True,False
可以自行或通过治疗而逆转。,False,False,False,False,False,False,True,False
可出现在许多疾病的过程中。临床辨证以虚实为纲。治疗以和胃降逆为原则,False,False,False,False,False,False,True,False
可分为热淋,False,False,False,False,False,False,True,False
可分为细菌性结膜炎和病毒性结膜炎两类,False,False,False,False,False,False,True,False
可用当归四逆汤加吴萸,False,False,False,False,False,False,True,False
可用肘膝位叩诊法证实,False,False,False,False,False,False,True,False
可继发气阴两虚的恶阻重症。,False,False,False,False,False,False,True,False
可见于多种感染性疾病和非感染性疾病。但有时体温升高不一定都是疾病引起的,False,False,False,False,False,False,True,False
可认为发热。所谓低热,False,False,False,False,False,False,True,False
合理调节饮食结构,False,False,False,False,False,False,True,False
同时配合行气活血利水。由于本病总属本虚标实错杂,False,False,False,False,False,False,True,False
名非哺乳期乳痈。现代医学之急性化脓性乳腺炎属于乳痈范畴。,False,False,False,False,False,False,True,False
后世将外科分为疮疡与杂证两大类。疮疡多由毒邪内侵,False,False,False,False,False,False,True,False
呃逆即打嗝,False,False,False,False,False,False,True,False
呃逆等,False,False,False,False,False,False,True,False
呈黄色或黄绿色。脓液是机体组织炎症过程中形成的浓稠或稀薄的渗出物,False,False,False,False,False,False,True,False
咯黄稠痰或痰中带血,False,False,False,False,False,False,True,False
咽喉炎以及病毒感染甚至心肌梗死均可引起咽喉痛。,False,False,False,False,False,False,True,False
咽喉痒是慢性咽炎的一种症状,False,False,False,False,False,False,True,False
咽或喉部急性炎症的总称。广义的上感不是一个疾病诊断,False,False,False,False,False,False,True,False
咽结膜热,False,False,False,False,False,False,True,False
哮喘又名支气管哮喘。支气管哮喘是由多种细胞及细胞组分参与的慢性气道炎症,False,False,False,False,False,False,True,False
喉炎,False,False,False,False,False,False,True,False
喜冷畏热,False,False,False,False,False,False,True,False
噫气腹胀。”治宜行气解郁。《杂病源流犀烛·诸气源流》“一切气郁,False,False,False,False,False,False,True,False
四肢厥逆,False,False,False,False,False,False,True,False
因其在睑结膜表面形成粗糙不平的外观,False,False,False,False,False,False,True,False
因外感而喘咯咳唾者 《泰定养生主论》 “热痰者,False,False,False,False,False,False,True,False
因感受风邪或风热怫郁而发的病证。《泰定养生主论》：“风痰者,False,False,False,False,False,False,True,False
因风热客于肠胃或湿热蕴积肠胃,False,False,False,False,False,False,True,False
在应激面前适度的焦虑具有积极的意义,False,False,False,False,False,False,True,False
在面部可引起疔疮走黄（西医称为败血症或脓毒败血症）,False,False,False,False,False,False,True,False
均称“烦热”。多由于里热过盛,False,False,False,False,False,False,True,False
坚结胶固,False,False,False,False,False,False,True,False
坚结胶固之痰。亦称老痰,False,False,False,False,False,False,True,False
垂体性闭经,False,False,False,False,False,False,True,False
塞滞不畅,False,False,False,False,False,False,True,False
增生性颈椎炎,False,False,False,False,False,False,True,False
壅阻少阳经脉引起的时行疾病。以发热,False,False,False,False,False,False,True,False
壮热是指病人自觉热甚,False,False,False,False,False,False,True,False
声带小结又称歌唱者小结或教师小结,False,False,False,False,False,False,True,False
复杂性高热惊厥愈后则较差。,False,False,False,False,False,False,True,False
外感热邪,False,False,False,False,False,False,True,False
外感风热所致。中医认为,False,False,False,False,False,False,True,False
外界温度变化和过度吸烟亦可引起。呃逆频繁或持续24小时以上,False,False,False,False,False,False,True,False
外痔发炎,False,False,False,False,False,False,True,False
外而肿热,False,False,False,False,False,False,True,False
外阴炎,False,False,False,False,False,False,True,False
多伴有嗳气症状。自胃部上升的气体或酸性液体导致嗳气（呃逆）发生,False,False,False,False,False,False,True,False
多兼面赤,False,False,False,False,False,False,True,False
多因气血逆乱,False,False,False,False,False,False,True,False
多属于阳症,False,False,False,False,False,False,True,False
多属实火,False,False,False,False,False,False,True,False
多属肺热。,False,False,False,False,False,False,True,False
多数白带异常为感染或炎症引起,False,False,False,False,False,False,True,False
多是由于结核杆菌侵入颈部所引起的特异性感染,False,False,False,False,False,False,True,False
多烦热,False,False,False,False,False,False,True,False
多由于风火,False,False,False,False,False,False,True,False
多由热盛伤津或阴液亏虚所致,False,False,False,False,False,False,True,False
多由邪热犯胃,False,False,False,False,False,False,True,False
多见于阳虚虚寒的病人,False,False,False,False,False,False,True,False
夜热早凉是指夜间低热,False,False,False,False,False,False,True,False
大于2cm者称为斑片。斑疹可以分为炎症性和非炎症性两种。有的斑疹上还会有鳞屑,False,False,False,False,False,False,True,False
大便干燥多见于中老年人,False,False,False,False,False,False,True,False
大便干结,False,False,False,False,False,False,True,False
大便秘结,False,False,False,False,False,False,True,False
大便粘结,False,False,False,False,False,False,True,False
大便酸臭或便秘为特征。食积又称积滞。与西医学消化不良相近。本病一年四季皆可发生,False,False,False,False,False,False,True,False
大便黄而黏腻,False,False,False,False,False,False,True,False
大脑有关区域持续兴奋导致的抑制性保护及抑制在大脑中的扩散是其产生的根本原因。代谢物积累学说认为,False,False,False,False,False,False,True,False
大黄,False,False,False,False,False,False,True,False
大黄等药煎服,False,False,False,False,False,False,True,False
天行暴赤。俗称红眼病。本病见于《银海精微》。该书对本病病因及其传染流行等均有描述。多于夏秋之季发病,False,False,False,False,False,False,True,False
天行赤眼,False,False,False,False,False,False,True,False
天行赤眼暴翳,False,False,False,False,False,False,True,False
头发干枯而黄,False,False,False,False,False,False,True,False
头沉。如果是太阳穴部位出现胀痛或重压感,False,False,False,False,False,False,True,False
头面噏噏而热,False,False,False,False,False,False,True,False
头面烘热,False,False,False,False,False,False,True,False
如上呼吸道某一局部炎症特别突出,False,False,False,False,False,False,True,False
如急性鼻炎,False,False,False,False,False,False,True,False
如感染性高热等。局部性多汗症常初发于儿童或青少年,False,False,False,False,False,False,True,False
如果阳虚则机体功能减退,False,False,False,False,False,False,True,False
如滴虫性阴道炎,False,False,False,False,False,False,True,False
如潮汐之有定时。午后潮热,False,False,False,False,False,False,True,False
子宫内膜炎,False,False,False,False,False,False,True,False
子宫内膜炎或盆腔感染,False,False,False,False,False,False,True,False
子宫内膜炎等引起的经期延长。宫内节育器和输卵管结扎后引起的经期延长也按本病治疗。本病一般预后良好。,False,False,False,False,False,False,True,False
子宫性闭经以及下生殖道发育异常性闭经,False,False,False,False,False,False,True,False
子宫或阴道结构异常,False,False,False,False,False,False,True,False
子宫颈炎,False,False,False,False,False,False,True,False
宜五苓散加大黄,False,False,False,False,False,False,True,False
宜半黄丸。”④素有痰疾,False,False,False,False,False,False,True,False
宜温气汤。痛而小便不利为湿热,False,False,False,False,False,False,True,False
宜温补汤。痛而拒按为实,False,False,False,False,False,False,True,False
宜用六味地黄丸加沙苑子。参见消渴条。蛔虫会引起不同程度的善饥。,False,False,False,False,False,False,True,False
宜补血清热,False,False,False,False,False,False,True,False
宜黄芩,False,False,False,False,False,False,True,False
实不同,False,False,False,False,False,False,True,False
实施治。,False,False,False,False,False,False,True,False
审因论治。特别是对功能性低热,False,False,False,False,False,False,True,False
宫寒顾名思义是“子宫寒冷”的简称。在中医学的文献记载和正式的教科书及相关的中医妇科专著中并无此词条。但是“宫寒”已经成为深入人心的热词,False,False,False,False,False,False,True,False
容易出现虚寒的征象。常见的有胃阳虚,False,False,False,False,False,False,True,False
容易在体内积累毒素,False,False,False,False,False,False,True,False
寒温失调等多种因素导致肝气失舒,False,False,False,False,False,False,True,False
寒湿结于肠腑,False,False,False,False,False,False,True,False
寒热往来是发热与恶寒交替出现的一种热型,False,False,False,False,False,False,True,False
寒热虚实夹杂者宜通涩兼施,False,False,False,False,False,False,True,False
寒痢宜温,False,False,False,False,False,False,True,False
寒邪侵入太阳经络,False,False,False,False,False,False,True,False
对于各种疑难疮毒,False,False,False,False,False,False,True,False
导致体温升高超过正常范围的情形。每个人的正常体温略有不同,False,False,False,False,False,False,True,False
小便热赤,False,False,False,False,False,False,True,False
小便短赤,False,False,False,False,False,False,True,False
小便赤涩,False,False,False,False,False,False,True,False
小儿急性上呼吸道感染系由各种病原引起的上呼吸道炎症,False,False,False,False,False,False,True,False
少阳经气不畅,False,False,False,False,False,False,True,False
尤其是以脾肾阳虚多见。,False,False,False,False,False,False,True,False
尤其是有皲裂或溃疡的炎症为致病菌提供了侵入的途径。轻度擦伤或搔抓,False,False,False,False,False,False,True,False
就是我们平常所说的“骨毒”。“骨毒”长期存在于骨与骨膜之上形成“宿毒”。宿毒使得骨及关节周围软织反复充血,False,False,False,False,False,False,True,False
尿毒症,False,False,False,False,False,False,True,False
尿赤,False,False,False,False,False,False,True,False
尿路结石,False,False,False,False,False,False,True,False
尿路结石是最常见的泌尿外科疾病之一。男性多于女性,False,False,False,False,False,False,True,False
局部灼痛明显,False,False,False,False,False,False,True,False
属于阴虚内热的症候,False,False,False,False,False,False,True,False
属里实热证,False,False,False,False,False,False,True,False
巴豆。”《杂病源流犀烛·积聚症瘕痃癖痞源流》：“食积,False,False,False,False,False,False,True,False
常与肝脾等脏有密切关系。胃气郁滞,False,False,False,False,False,False,True,False
常为烧灼感,False,False,False,False,False,False,True,False
常伴出汗及心悸而出现的燥热症状,False,False,False,False,False,False,True,False
常因邪闭,False,False,False,False,False,False,True,False
常温中即有蒸发。汞中毒以慢性为多见,False,False,False,False,False,False,True,False
干燥,False,False,False,False,False,False,True,False
干燥多风,False,False,False,False,False,False,True,False
并自觉心胸烦热。多由阴虚火旺,False,False,False,False,False,False,True,False
并非疾病。多见于急性肝炎时,False,False,False,False,False,False,True,False
当今大城市职业妇女中50%-70%都有不同程度的乳腺增生。乳腺增生症常表现为乳房疼痛和乳腺摸到结节,False,False,False,False,False,False,True,False
当根据阴阳的不同,False,False,False,False,False,False,True,False
形成肉眼呈灰黄色或黄白色的浓稠状液体。其处理方法主要有：清理伤口感染,False,False,False,False,False,False,True,False
心包炎,False,False,False,False,False,False,True,False
心律失常（arrhythmia）是由于窦房结激动异常或激动产生于窦房结以外,False,False,False,False,False,False,True,False
心火上炎,False,False,False,False,False,False,True,False
急性咽炎,False,False,False,False,False,False,True,False
急性多发性神经根炎性麻木,False,False,False,False,False,False,True,False
急性扁桃体炎等。急性上感主要用于上呼吸道局部感染定位并不确切者。鼻咽部感染常出现并发症,False,False,False,False,False,False,True,False
急性梗阻性化脓性胆管炎等,False,False,False,False,False,False,True,False
急性胃肠炎,False,False,False,False,False,False,True,False
急性胆囊炎,False,False,False,False,False,False,True,False
急性高热多见于感染性和变态感应性疾病,False,False,False,False,False,False,True,False
急慢性支气管炎发作等呼吸系统疾病都有可能出现本病症。,False,False,False,False,False,False,True,False
总宜以化滞为主。”用气郁汤,False,False,False,False,False,False,True,False
恶寒与发热交替发作,False,False,False,False,False,False,True,False
恶寒发热,False,False,False,False,False,False,True,False
恶毒疮,False,False,False,False,False,False,True,False
患者常有传染病接触史。本病与西医学之急性传染性结膜炎相似。,False,False,False,False,False,False,True,False
患者经常出现大便干燥,False,False,False,False,False,False,True,False
感寒停湿及热迫肠胃所致。,False,False,False,False,False,False,True,False
感染产物及坏死组织亦为形成结石之核心,False,False,False,False,False,False,True,False
感染引起的神经炎性麻木,False,False,False,False,False,False,True,False
感染性疾病等疾病引起。其理论有：①组织牵引：肌肉损伤而起。②肌肉痉挛：肌肉的反复性抽筋而起。③结缔组织：肌肉的结缔组织受伤（如肌腱）而起。事实上,False,False,False,False,False,False,True,False
慢性咽炎,False,False,False,False,False,False,True,False
慢性肾炎,False,False,False,False,False,False,True,False
慢性胃炎,False,False,False,False,False,False,True,False
慢性胆囊炎,False,False,False,False,False,False,True,False
慢性胆管炎,False,False,False,False,False,False,True,False
成为“妊娠恶阻”。亦称为“子病”,False,False,False,False,False,False,True,False
成积痞闷也,False,False,False,False,False,False,True,False
或一日之间体温相差在1℃以上,False,False,False,False,False,False,True,False
或为眼烂喉闭,False,False,False,False,False,False,True,False
或产时感受外寒而气血凝滞所致,False,False,False,False,False,False,True,False
或低热持续,False,False,False,False,False,False,True,False
或刚一闭眼而将入睡之时,False,False,False,False,False,False,True,False
或因风热怫郁而然也。此皆素抱痰疾者,False,False,False,False,False,False,True,False
或在炎热环境中进行体力活动引起机体体温调节功能紊乱所致的一组临床症候群,False,False,False,False,False,False,True,False
或外感风热,False,False,False,False,False,False,True,False
或干呕呃逆,False,False,False,False,False,False,True,False
或干燥,False,False,False,False,False,False,True,False
或恶热,False,False,False,False,False,False,True,False
或情志郁结,False,False,False,False,False,False,True,False
或横逆的病理变化。临床以肺气上逆,False,False,False,False,False,False,True,False
或温热病后期及内伤杂病,False,False,False,False,False,False,True,False
或渴喜热饮,False,False,False,False,False,False,True,False
或湿热,False,False,False,False,False,False,True,False
或烦躁而有闷热的感觉,False,False,False,False,False,False,True,False
或热病后期阴液尚未恢复,False,False,False,False,False,False,True,False
或热盛耗伤津液,False,False,False,False,False,False,True,False
或病后余热留恋,False,False,False,False,False,False,True,False
或病后虚热不清及火热内郁所致。是虚损劳瘵等病的常见症之一。治宜滋阴降火,False,False,False,False,False,False,True,False
或痰火暴亢,False,False,False,False,False,False,True,False
或痰饮瘀血阻滞,False,False,False,False,False,False,True,False
或突然高热寒战,False,False,False,False,False,False,True,False
或经血的突然增加。临床上以出血时间与基础体温（BBT）曲线对照,False,False,False,False,False,False,True,False
或肝经郁结,False,False,False,False,False,False,True,False
或肝胆郁结,False,False,False,False,False,False,True,False
或胃腑湿热上蒸鼻窍所致的,False,False,False,False,False,False,True,False
或胆经炎热,False,False,False,False,False,False,True,False
或脾损气滞,False,False,False,False,False,False,True,False
或脾肾阳虚等原因引起的以排便次数增多,False,False,False,False,False,False,True,False
或脾胃湿热,False,False,False,False,False,False,True,False
或自觉有热感,False,False,False,False,False,False,True,False
或自身阳虚阴盛或机体机能失调所造成。,False,False,False,False,False,False,True,False
或见赤白相兼,False,False,False,False,False,False,True,False
或赤白兼下,False,False,False,False,False,False,True,False
或近火取暖,False,False,False,False,False,False,True,False
或邪毒,False,False,False,False,False,False,True,False
或阴虚火旺,False,False,False,False,False,False,True,False
所生病证之一。又为劳倦内伤及五心烦热的症状之一,False,False,False,False,False,False,True,False
所谓“积水成饮,False,False,False,False,False,False,True,False
扁桃体炎,False,False,False,False,False,False,True,False
手心热,False,False,False,False,False,False,True,False
指上焦心肺之热,False,False,False,False,False,False,True,False
指伤口或疮口表面上由血小板和纤维蛋白凝结而成的块状物,False,False,False,False,False,False,True,False
指单位容积血液中红细胞数高于正常值高限。一般认为经多次检查成年男性红细胞＞600万,False,False,False,False,False,False,True,False
指因呼吸短促而不相接续的情况。即呼吸短促而不相接续之意。可见于很多疾病的过程中。有虚有实。实证多突然发病,False,False,False,False,False,False,True,False
指大便干燥。多由胃肠燥热,False,False,False,False,False,False,True,False
指妇女妊娠期中出现的烦躁心悸的病症。西医妊娠期间出现抑郁症可参考本病。,False,False,False,False,False,False,True,False
指气从胃中上逆,False,False,False,False,False,False,True,False
指炎症的一般症状。即损伤或炎症导致的身体某部位组织的肿胀及疼痛,False,False,False,False,False,False,True,False
指热病过程中发于肌表的斑和疹两种证候。见《伤寒九十论·发斑证》。斑和疹虽系两证,False,False,False,False,False,False,True,False
指牙关紧闭,False,False,False,False,False,False,True,False
指由于阴阳失调,False,False,False,False,False,False,True,False
指疼痛有灼热之感,False,False,False,False,False,False,True,False
指的是成肝气郁结,False,False,False,False,False,False,True,False
指胃气上逆动膈,False,False,False,False,False,False,True,False
指腋温为37.5℃38,False,False,False,False,False,False,True,False
指腋温为37.5℃～38℃,False,False,False,False,False,False,True,False
指腹腔内游离液体的过量积聚,False,False,False,False,False,False,True,False
指食物停滞胃中不消化。,False,False,False,False,False,False,True,False
损害破裂而排出脓性黄白色汁液坏死物,False,False,False,False,False,False,True,False
排尿困难及小便完全闭寒不通。出《伤寒论·辨太阳病脉证并治》。,False,False,False,False,False,False,True,False
摄入很热或冷的食物饮料,False,False,False,False,False,False,True,False
支气管扩张是由于支气管及其周围肺组织慢性化脓性炎症和纤维化,False,False,False,False,False,False,True,False
支气管黏膜或胸膜受炎症,False,False,False,False,False,False,True,False
故为赤痢。,False,False,False,False,False,False,True,False
故云热痰也。”②火痰 《杂病源流犀烛·痰饮源流》 “热痰,False,False,False,False,False,False,True,False
故令身体虚热,False,False,False,False,False,False,True,False
故又称非毒性甲状腺肿,False,False,False,False,False,False,True,False
故名沙眼。本病病变过程早期结膜有浸润,False,False,False,False,False,False,True,False
故见小便赤涩。,False,False,False,False,False,False,True,False
故黄疸患者巩膜黄染常先于黏膜,False,False,False,False,False,False,True,False
散热减少,False,False,False,False,False,False,True,False
无法正常运化水湿而使寒凉之气停滞在人体经脉脏腑中,False,False,False,False,False,False,True,False
无菌性炎症,False,False,False,False,False,False,True,False
日久成积者。《儒门事亲》卷三：“食积,False,False,False,False,False,False,True,False
易并发肺炎,False,False,False,False,False,False,True,False
是一病证名。在《诸病源候论·病热候》中有记载。多因内伤劳损所致,False,False,False,False,False,False,True,False
是一种临床症状而并非某一疾病。按生殖轴病变和功能失调的部位分为下丘脑性闭经,False,False,False,False,False,False,True,False
是一种毒疮。痈发于肌肉,False,False,False,False,False,False,True,False
是一种特殊类型的慢性喉炎,False,False,False,False,False,False,True,False
是一种证名。指全身发热的症象。,False,False,False,False,False,False,True,False
是以痢下赤白脓血,False,False,False,False,False,False,True,False
是各种消化道疾病常见的症状之一。尤其是反流性食管炎,False,False,False,False,False,False,True,False
是太阳病的主症之一。,False,False,False,False,False,False,True,False
是指人体被毒蛇咬伤,False,False,False,False,False,False,True,False
是指外感热邪入血中,False,False,False,False,False,False,True,False
是指按时发热,False,False,False,False,False,False,True,False
是指每日午后发热。本病属里证,False,False,False,False,False,False,True,False
是指睡眠不实,False,False,False,False,False,False,True,False
是指致热原直接作用于体温调节中枢,False,False,False,False,False,False,True,False
是机体组织炎症过程中形成的浓稠或稀薄的混和物,False,False,False,False,False,False,True,False
是热淋之甚者,False,False,False,False,False,False,True,False
是热病后余毒结于颐颌间引起的急性化脓性疾病。临床特点是常发生于热病后期,False,False,False,False,False,False,True,False
是颈椎骨关节炎,False,False,False,False,False,False,True,False
晚期由于受累的睑结膜发生瘢痕,False,False,False,False,False,False,True,False
普遍的临床症状均可表现关节疼痛（arthralgia）。任何原因导致的关节炎,False,False,False,False,False,False,True,False
暑湿俱盛之时,False,False,False,False,False,False,True,False
最好是和自己平时同样条件下的体温相比较。如不知自己原来的体温,False,False,False,False,False,False,True,False
最常见于发热性疾病,False,False,False,False,False,False,True,False
最常见的原因包括鼻炎,False,False,False,False,False,False,True,False
最终粪便中水分仅约100～200ml。若进入结肠的液体量超过结肠的吸收能力或（和）结肠的吸收容量减少,False,False,False,False,False,False,True,False
月经等因素的影响。一般认为当口腔温度高于37.5 ℃,False,False,False,False,False,False,True,False
月经等）的影响。因此判定是否发热,False,False,False,False,False,False,True,False
有人将其分为与代谢因素有关的结石和感染性结石。细菌,False,False,False,False,False,False,True,False
有时在睑结膜表面形成一层灰白色假膜,False,False,False,False,False,False,True,False
有虚实之分。,False,False,False,False,False,False,True,False
有重滞欲下不下之感,False,False,False,False,False,False,True,False
有食积停滞和腹痛感,False,False,False,False,False,False,True,False
服抗炎药可缓解的症状。症状包括下腹部疼痛,False,False,False,False,False,False,True,False
果菜积等条。,False,False,False,False,False,False,True,False
枳实,False,False,False,False,False,False,True,False
某些妇女疾病（盆腔炎,False,False,False,False,False,False,True,False
某些情况可有生理性体温升高,False,False,False,False,False,False,True,False
根尖周炎,False,False,False,False,False,False,True,False
横逆犯胃,False,False,False,False,False,False,True,False
